event_id,sport,action_type,competition,match_time,score_difference,is_home_player,player,opponent,dominant_side,fatigue_level,competition_importance,pressure_index,pressure_level,decision_zone,action_result
FTB_0115,football,penalty,Champions,90,2,0,Player_31,GK_18,right,0.8,0.92,0.705,alta,left,goal
FTB_0116,football,penalty,League,98,2,1,Player_60,GK_24,right,0.11,0.66,0.582,media,right,goal
FTB_0117,football,penalty,World Cup,98,0,1,Player_68,GK_20,right,0.53,0.83,0.84,alta,center,missed
FTB_0118,football,penalty,League,83,-1,1,Player_50,GK_14,right,0.23,0.96,0.685,media,center,goal
FTB_0119,football,penalty,League,117,2,0,Player_32,GK_19,right,0.62,0.61,0.712,alta,left,saved
FTB_0120,football,penalty,World Cup,30,-1,0,Player_75,GK_20,right,0.47,0.41,0.489,media,right,goal
FTB_0121,football,penalty,World Cup,101,1,0,Player_84,GK_6,right,0.32,0.76,0.761,alta,center,missed
FTB_0122,football,penalty,World Cup,91,2,1,Player_12,GK_18,right,0.43,0.99,0.71,alta,left,goal
FTB_0123,football,penalty,League,104,0,0,Player_93,GK_12,right,0.25,0.98,0.836,alta,right,saved
FTB_0124,football,penalty,World Cup,4,1,1,Player_48,GK_25,right,0.25,0.98,0.478,media,center,goal
FTB_0125,football,penalty,Champions,19,2,1,Player_95,GK_6,right,0.74,0.49,0.447,media,left,goal
FTB_0126,football,penalty,World Cup,35,2,1,Player_32,GK_15,right,0.86,0.83,0.603,media,right,goal
FTB_0127,football,penalty,World Cup,60,1,1,Player_33,GK_13,right,0.55,0.79,0.603,media,center,goal
FTB_0128,football,penalty,League,9,-1,0,Player_67,GK_27,right,0.26,0.98,0.507,media,left,goal
FTB_0129,football,penalty,Champions,4,-2,0,Player_7,GK_11,left,0.53,0.34,0.367,media,right,saved
FTB_0130,football,penalty,Champions,107,1,1,Player_12,GK_23,right,0.73,0.72,0.808,alta,left,goal
FTB_0131,football,penalty,League,78,-2,1,Player_51,GK_12,right,0.28,0.91,0.642,media,left,saved
FTB_0132,football,penalty,World Cup,67,-1,0,Player_54,GK_15,right,0.37,0.76,0.613,media,left,goal
FTB_0133,football,penalty,Champions,31,1,1,Player_60,GK_24,right,0.87,0.42,0.525,media,right,goal
FTB_0134,football,penalty,Champions,65,0,0,Player_42,GK_19,right,0.45,0.71,0.658,media,right,saved
FTB_0135,football,penalty,Champions,71,2,0,Player_42,GK_12,right,0.6,0.45,0.564,media,left,goal
FTB_0136,football,penalty,League,45,-1,0,Player_84,GK_2,right,0.78,0.43,0.552,media,right,goal
FTB_0137,football,penalty,World Cup,11,-2,0,Player_47,GK_11,right,0.88,0.57,0.463,media,left,saved
FTB_0138,football,penalty,World Cup,106,-1,1,Player_84,GK_28,right,0.64,0.61,0.753,alta,center,missed
FTB_0139,football,penalty,Champions,4,2,1,Player_61,GK_20,right,0.53,0.55,0.414,media,left,saved
FTB_0140,football,penalty,League,32,-1,0,Player_33,GK_17,right,0.28,0.39,0.416,media,left,goal
FTB_0141,football,penalty,World Cup,70,1,0,Player_95,GK_24,right,0.89,0.4,0.65,media,right,goal
FTB_0142,football,penalty,League,62,-1,1,Player_85,GK_1,right,0.53,0.54,0.56,media,left,missed
FTB_0143,football,penalty,Champions,88,2,1,Player_82,GK_17,right,0.79,0.61,0.644,media,right,missed
FTB_0144,football,penalty,World Cup,100,-2,1,Player_69,GK_9,right,0.84,0.32,0.65,media,left,goal
FTB_0145,football,penalty,World Cup,13,1,0,Player_31,GK_9,left,0.58,0.41,0.43,media,right,saved
FTB_0146,football,penalty,League,13,-1,0,Player_75,GK_1,right,0.36,0.58,0.449,media,right,saved
FTB_0147,football,penalty,World Cup,14,-2,0,Player_96,GK_17,right,0.6,0.53,0.438,media,left,goal
FTB_0148,football,penalty,Champions,53,-1,1,Player_28,GK_21,right,0.23,0.71,0.555,media,center,goal
FTB_0149,football,penalty,Champions,98,-2,1,Player_43,GK_13,right,0.42,0.57,0.624,media,right,saved
FTB_0150,football,penalty,World Cup,99,0,0,Player_86,GK_19,right,0.62,0.31,0.745,alta,right,goal
FTB_0151,football,penalty,Champions,12,2,1,Player_30,GK_18,left,0.52,0.73,0.463,media,center,goal
FTB_0152,football,penalty,League,48,2,0,Player_56,GK_17,right,0.2,0.59,0.452,media,left,goal
FTB_0153,football,penalty,League,68,-1,0,Player_13,GK_23,right,0.44,0.94,0.641,media,left,goal
FTB_0154,football,penalty,World Cup,77,2,1,Player_91,GK_5,right,0.28,0.92,0.603,media,left,saved
FTB_0155,football,penalty,World Cup,36,0,0,Player_49,GK_3,right,0.64,0.9,0.656,media,left,goal
FTB_0156,football,penalty,Champions,104,-2,0,Player_78,GK_13,right,0.18,0.45,0.554,media,right,goal
FTB_0157,football,penalty,World Cup,71,-2,0,Player_24,GK_28,right,0.21,0.99,0.618,media,left,goal
FTB_0158,football,penalty,League,98,1,0,Player_8,GK_1,right,0.56,0.81,0.768,alta,left,saved
FTB_0159,football,penalty,Champions,27,-2,1,Player_50,GK_3,right,0.45,0.73,0.499,media,left,goal
FTB_0160,football,penalty,League,64,2,1,Player_8,GK_22,right,0.25,0.62,0.499,media,left,missed
FTB_0161,football,penalty,League,67,1,1,Player_12,GK_17,right,0.61,0.97,0.705,alta,center,goal
FTB_0162,football,penalty,World Cup,36,1,0,Player_30,GK_21,left,0.41,0.63,0.496,media,left,goal
FTB_0163,football,penalty,World Cup,11,-1,0,Player_66,GK_9,right,0.79,0.85,0.56,media,left,goal
FTB_0164,football,penalty,Champions,11,0,0,Player_22,GK_11,right,0.51,0.47,0.487,media,right,saved
FTB_0165,football,penalty,Champions,69,1,1,Player_78,GK_6,right,0.27,0.9,0.651,media,right,goal
FTB_0166,football,penalty,Champions,17,1,1,Player_10,GK_25,right,0.36,0.87,0.484,media,left,missed
FTB_0167,football,penalty,League,69,2,0,Player_41,GK_6,right,0.84,0.9,0.678,media,right,goal
FTB_0168,football,penalty,World Cup,18,2,0,Player_78,GK_20,right,0.48,0.39,0.394,media,left,saved
FTB_0169,football,penalty,World Cup,53,1,0,Player_34,GK_10,right,0.1,0.9,0.539,media,left,goal
FTB_0170,football,penalty,Champions,25,0,1,Player_7,GK_16,right,0.6,0.83,0.583,media,left,goal
FTB_0171,football,penalty,Champions,83,-2,0,Player_50,GK_5,right,0.9,0.66,0.689,media,left,goal
FTB_0172,football,penalty,League,106,2,1,Player_62,GK_27,right,0.52,0.55,0.653,media,left,missed
FTB_0173,football,penalty,World Cup,50,2,0,Player_82,GK_5,right,0.21,0.83,0.525,media,left,goal
FTB_0174,football,penalty,Champions,115,1,1,Player_34,GK_20,right,0.31,0.56,0.742,alta,left,goal
FTB_0175,football,penalty,World Cup,29,-1,1,Player_17,GK_24,right,0.4,0.63,0.492,media,right,saved
FTB_0176,football,penalty,League,38,-2,0,Player_34,GK_8,left,0.16,0.87,0.481,media,left,saved
FTB_0177,football,penalty,World Cup,107,-2,1,Player_77,GK_8,right,0.15,0.73,0.638,media,right,goal
FTB_0178,football,penalty,League,10,0,1,Player_11,GK_20,right,0.74,0.76,0.544,media,center,goal
FTB_0179,football,penalty,Champions,93,0,0,Player_96,GK_16,right,0.24,0.43,0.609,media,right,goal
FTB_0180,football,penalty,World Cup,116,-2,1,Player_62,GK_18,right,0.63,0.98,0.758,alta,left,goal
FTB_0181,football,penalty,Champions,39,1,0,Player_10,GK_15,right,0.88,0.5,0.573,media,right,saved
FTB_0182,football,penalty,Champions,13,-1,1,Player_85,GK_12,right,0.4,0.46,0.418,media,right,missed
FTB_0183,football,penalty,Champions,24,-2,0,Player_13,GK_21,left,0.33,0.75,0.475,media,right,saved
FTB_0184,football,penalty,Champions,117,1,0,Player_85,GK_15,right,0.36,0.34,0.715,alta,center,goal
FTB_0185,football,penalty,League,11,-1,0,Player_19,GK_23,right,0.5,0.45,0.448,media,center,goal
FTB_0186,football,penalty,World Cup,83,1,0,Player_65,GK_4,right,0.71,0.75,0.683,media,left,goal
FTB_0187,football,penalty,World Cup,12,-1,0,Player_36,GK_22,right,0.35,0.76,0.484,media,right,goal
FTB_0188,football,penalty,League,102,-1,0,Player_70,GK_24,left,0.7,0.32,0.696,media,left,goal
FTB_0189,football,penalty,World Cup,60,-1,1,Player_21,GK_10,left,0.46,0.56,0.58,media,right,goal
FTB_0190,football,penalty,World Cup,74,1,1,Player_58,GK_23,left,0.41,0.43,0.565,media,center,goal
FTB_0191,football,penalty,World Cup,84,-1,1,Player_30,GK_26,right,0.58,0.72,0.656,media,right,goal
FTB_0192,football,penalty,World Cup,85,1,0,Player_92,GK_27,right,0.45,0.66,0.632,media,left,goal
FTB_0193,football,penalty,Champions,92,-2,0,Player_78,GK_28,right,0.61,0.95,0.709,alta,right,goal
FTB_0194,football,penalty,Champions,46,-2,1,Player_70,GK_17,left,0.26,0.97,0.551,media,left,goal
FTB_0195,football,penalty,World Cup,112,0,0,Player_74,GK_5,left,0.31,0.96,0.838,alta,right,goal
FTB_0196,football,penalty,Champions,85,-1,1,Player_60,GK_12,right,0.68,0.36,0.623,media,right,saved
FTB_0197,football,penalty,League,16,1,0,Player_92,GK_14,right,0.87,0.76,0.538,media,left,goal
FTB_0198,football,penalty,League,30,-1,0,Player_21,GK_4,left,0.31,0.89,0.521,media,left,goal
FTB_0199,football,penalty,League,38,0,0,Player_42,GK_26,right,0.82,0.54,0.577,media,right,goal
FTB_0200,football,penalty,League,50,-2,0,Player_85,GK_12,right,0.88,0.65,0.57,media,left,goal
FTB_0201,football,penalty,World Cup,42,-2,0,Player_98,GK_28,right,0.68,0.32,0.465,media,right,goal
FTB_0202,football,penalty,World Cup,87,-2,1,Player_22,GK_16,right,0.54,0.85,0.674,media,right,goal
FTB_0203,football,penalty,League,26,-1,1,Player_99,GK_19,right,0.43,0.62,0.499,media,left,goal
FTB_0204,football,penalty,Champions,94,2,1,Player_92,GK_14,right,0.36,0.42,0.586,media,left,saved
FTB_0205,football,penalty,World Cup,29,-2,1,Player_99,GK_6,right,0.7,0.69,0.518,media,left,goal
FTB_0206,football,penalty,World Cup,45,-2,1,Player_85,GK_8,right,0.17,0.58,0.45,media,left,goal
FTB_0207,football,penalty,Champions,96,-1,0,Player_40,GK_6,right,0.66,0.41,0.672,media,right,saved
FTB_0208,football,penalty,Champions,17,-2,1,Player_19,GK_9,right,0.39,0.32,0.377,media,left,saved
FTB_0209,football,penalty,League,96,-2,0,Player_27,GK_5,right,0.89,0.59,0.701,alta,left,saved
FTB_0210,football,penalty,World Cup,67,-2,1,Player_50,GK_6,right,0.76,0.32,0.531,media,right,goal
FTB_0211,football,penalty,Champions,85,1,1,Player_21,GK_28,right,0.82,0.99,0.78,alta,left,saved
FTB_0212,football,penalty,Champions,99,-2,0,Player_69,GK_12,right,0.21,0.47,0.566,media,right,goal
FTB_0213,football,penalty,League,57,0,1,Player_73,GK_20,right,0.2,0.74,0.604,media,right,goal
FTB_0214,football,penalty,Champions,27,0,1,Player_14,GK_4,right,0.51,0.79,0.567,media,left,goal
FTB_0215,football,penalty,League,105,-2,1,Player_46,GK_6,left,0.63,0.85,0.715,alta,right,goal
FTB_0216,football,penalty,Champions,27,2,1,Player_87,GK_22,right,0.4,0.68,0.489,media,left,goal
FTB_0217,football,penalty,World Cup,103,0,0,Player_19,GK_15,right,0.76,0.98,0.903,alta,right,goal
FTB_0218,football,penalty,League,54,2,0,Player_99,GK_9,right,0.18,0.68,0.484,media,center,goal
FTB_0219,football,penalty,League,36,-2,0,Player_55,GK_16,right,0.82,0.33,0.498,media,center,saved
FTB_0220,football,penalty,World Cup,29,-2,0,Player_44,GK_1,right,0.44,0.5,0.427,media,center,goal
FTB_0221,football,penalty,League,89,-2,1,Player_76,GK_22,left,0.64,0.94,0.72,alta,center,goal
FTB_0222,football,penalty,League,52,-2,1,Player_55,GK_7,left,0.23,0.54,0.456,media,center,saved
FTB_0223,football,penalty,World Cup,16,1,1,Player_87,GK_6,left,0.49,0.57,0.472,media,right,goal
FTB_0224,football,penalty,World Cup,9,-2,0,Player_99,GK_8,left,0.13,0.3,0.307,baja,left,goal
FTB_0225,football,penalty,World Cup,56,2,1,Player_39,GK_21,left,0.57,0.63,0.555,media,left,saved
FTB_0226,football,penalty,League,53,-1,0,Player_39,GK_23,right,0.85,0.51,0.592,media,right,goal
FTB_0227,football,penalty,League,105,2,1,Player_72,GK_8,left,0.14,0.77,0.635,media,left,goal
FTB_0228,football,penalty,League,81,2,1,Player_87,GK_13,left,0.35,0.73,0.615,media,right,goal
FTB_0229,football,penalty,League,100,-2,0,Player_28,GK_8,right,0.65,0.72,0.672,media,center,goal
FTB_0230,football,penalty,League,90,-2,0,Player_77,GK_10,right,0.36,0.58,0.608,media,right,goal
FTB_0231,football,penalty,Champions,60,0,0,Player_16,GK_8,right,0.59,0.94,0.721,alta,left,saved
FTB_0232,football,penalty,World Cup,98,-2,0,Player_95,GK_25,right,0.34,0.6,0.615,media,left,goal
FTB_0233,football,penalty,Champions,88,-2,1,Player_30,GK_28,right,0.41,0.35,0.567,media,left,goal
FTB_0234,football,penalty,League,27,0,0,Player_33,GK_24,right,0.56,0.62,0.563,media,right,goal
FTB_0235,football,penalty,Champions,45,1,1,Player_35,GK_11,right,0.21,0.6,0.522,media,left,goal
FTB_0236,football,penalty,Champions,46,0,0,Player_31,GK_4,right,0.35,0.59,0.569,media,left,goal
FTB_0237,football,penalty,Champions,20,-1,0,Player_64,GK_27,left,0.12,0.64,0.434,media,left,goal
FTB_0238,football,penalty,World Cup,19,-1,0,Player_87,GK_6,right,0.22,0.52,0.421,media,right,goal
FTB_0239,football,penalty,Champions,72,1,1,Player_69,GK_5,right,0.17,0.68,0.586,media,left,missed
FTB_0240,football,penalty,League,57,2,1,Player_85,GK_14,right,0.71,0.68,0.602,media,left,goal
FTB_0241,football,penalty,League,81,2,1,Player_11,GK_4,right,0.55,0.98,0.673,media,left,goal
FTB_0242,football,penalty,World Cup,48,-2,0,Player_36,GK_22,right,0.34,0.81,0.526,media,center,goal
FTB_0243,football,penalty,World Cup,27,0,0,Player_56,GK_20,left,0.68,0.94,0.634,media,left,saved
FTB_0244,football,penalty,League,56,-1,0,Player_75,GK_1,left,0.22,0.96,0.601,media,center,saved
FTB_0245,football,penalty,League,68,0,0,Player_4,GK_7,left,0.49,0.66,0.653,media,right,goal
FTB_0246,football,penalty,League,115,-2,0,Player_69,GK_13,right,0.1,0.34,0.578,media,left,goal
FTB_0247,football,penalty,Champions,117,2,1,Player_21,GK_16,right,0.12,0.95,0.697,media,right,goal
FTB_0248,football,penalty,World Cup,98,-2,1,Player_71,GK_7,right,0.27,0.5,0.608,media,right,goal
FTB_0249,football,penalty,League,5,1,0,Player_36,GK_3,right,0.69,0.88,0.514,media,right,goal
FTB_0250,football,penalty,Champions,74,-2,1,Player_77,GK_13,right,0.32,0.81,0.603,media,left,goal
FTB_0251,football,penalty,Champions,84,2,1,Player_66,GK_2,right,0.52,0.97,0.671,media,center,saved
FTB_0252,football,penalty,League,85,1,0,Player_39,GK_1,right,0.42,0.9,0.684,media,left,goal
FTB_0253,football,penalty,Champions,66,2,1,Player_10,GK_4,right,0.27,0.32,0.466,media,left,goal
FTB_0254,football,penalty,Champions,75,1,0,Player_4,GK_13,right,0.52,0.75,0.65,media,left,goal
