event_id,sport,action_type,competition,match_time,score_difference,is_home_player,player,opponent,dominant_side,fatigue_level,competition_importance,pressure_index,pressure_level,decision_zone,action_result
BKB_0024,basketball,decisive_shot,Olympics,18,-1,0,Player_34,Def_6,right,0.87,0.97,0.667,media,three_point,scored
BKB_0025,basketball,decisive_shot,Olympics,30,2,0,Player_73,Def_9,right,0.22,0.94,0.62,media,mid_range,blocked
BKB_0026,basketball,decisive_shot,Olympics,3,-4,1,Player_3,Def_14,right,0.41,0.3,0.249,baja,three_point,missed
BKB_0027,basketball,decisive_shot,NBA,0,-2,1,Player_63,Def_75,right,0.74,0.38,0.379,media,mid_range,scored
BKB_0028,basketball,decisive_shot,NBA,16,4,0,Player_39,Def_14,right,0.29,0.92,0.45,media,three_point,missed
BKB_0029,basketball,decisive_shot,Euroleague,47,3,0,Player_79,Def_36,right,0.17,0.92,0.732,alta,drive,missed
BKB_0030,basketball,decisive_shot,Olympics,20,3,0,Player_38,Def_22,left,0.14,0.77,0.454,media,three_point,missed
BKB_0031,basketball,decisive_shot,Olympics,3,-1,0,Player_71,Def_66,right,0.31,0.6,0.442,media,mid_range,blocked
BKB_0032,basketball,decisive_shot,Euroleague,1,-1,0,Player_46,Def_45,right,0.14,0.54,0.361,media,three_point,scored
BKB_0033,basketball,decisive_shot,Euroleague,31,0,0,Player_63,Def_22,right,0.48,0.63,0.679,media,mid_range,scored
BKB_0034,basketball,decisive_shot,Olympics,25,-4,0,Player_25,Def_76,right,0.51,0.91,0.526,media,mid_range,scored
BKB_0035,basketball,decisive_shot,Olympics,46,-4,0,Player_2,Def_65,right,0.88,0.58,0.687,media,mid_range,scored
BKB_0036,basketball,decisive_shot,NBA,19,2,1,Player_4,Def_46,right,0.92,0.33,0.518,media,three_point,scored
BKB_0037,basketball,decisive_shot,NBA,40,-2,0,Player_78,Def_25,right,0.77,0.82,0.74,alta,mid_range,scored
BKB_0038,basketball,decisive_shot,Euroleague,17,3,1,Player_75,Def_7,right,0.36,0.86,0.488,media,mid_range,missed
BKB_0039,basketball,decisive_shot,Euroleague,11,-5,0,Player_49,Def_33,right,0.44,0.98,0.397,media,drive,missed
BKB_0040,basketball,decisive_shot,Olympics,30,3,0,Player_46,Def_55,right,0.85,0.42,0.569,media,three_point,scored
BKB_0041,basketball,decisive_shot,NBA,34,-3,1,Player_62,Def_10,left,0.89,0.72,0.666,media,mid_range,missed
BKB_0042,basketball,decisive_shot,Olympics,30,-3,1,Player_41,Def_24,right,0.2,0.42,0.474,media,mid_range,missed
BKB_0043,basketball,decisive_shot,Olympics,17,-1,0,Player_10,Def_7,right,0.93,0.91,0.657,media,mid_range,blocked
BKB_0044,basketball,decisive_shot,Euroleague,14,-5,0,Player_45,Def_52,left,0.7,0.7,0.433,media,drive,missed
BKB_0045,basketball,decisive_shot,NBA,21,-5,0,Player_28,Def_71,right,0.42,0.32,0.333,baja,drive,missed
BKB_0046,basketball,decisive_shot,NBA,47,2,0,Player_20,Def_75,right,0.55,0.5,0.742,alta,mid_range,missed
BKB_0047,basketball,decisive_shot,Olympics,21,3,0,Player_45,Def_10,right,0.61,0.62,0.528,media,drive,missed
BKB_0048,basketball,decisive_shot,Olympics,31,3,0,Player_26,Def_6,right,0.65,0.77,0.614,media,mid_range,missed
BKB_0049,basketball,decisive_shot,Olympics,0,1,0,Player_46,Def_64,right,0.75,0.4,0.45,media,mid_range,missed
BKB_0050,basketball,decisive_shot,Olympics,21,-4,0,Player_55,Def_37,right,0.92,0.86,0.561,media,drive,blocked
BKB_0051,basketball,decisive_shot,Euroleague,45,-5,0,Player_53,Def_12,right,0.76,0.96,0.696,media,three_point,scored
BKB_0052,basketball,decisive_shot,Euroleague,10,-4,0,Player_23,Def_38,right,0.54,0.47,0.363,media,three_point,scored
BKB_0053,basketball,decisive_shot,Olympics,39,3,1,Player_50,Def_32,right,0.66,0.71,0.666,media,three_point,missed
BKB_0054,basketball,decisive_shot,Olympics,43,-4,0,Player_3,Def_19,right,0.8,0.81,0.693,media,mid_range,missed
BKB_0055,basketball,decisive_shot,Euroleague,18,0,0,Player_71,Def_43,left,0.96,0.57,0.667,media,mid_range,missed
BKB_0056,basketball,decisive_shot,Euroleague,24,-1,0,Player_23,Def_48,right,0.18,0.4,0.476,media,mid_range,scored
BKB_0057,basketball,decisive_shot,NBA,41,-4,0,Player_66,Def_73,right,0.49,0.51,0.574,media,mid_range,missed
BKB_0058,basketball,decisive_shot,Olympics,4,3,0,Player_1,Def_6,right,0.87,0.82,0.498,media,mid_range,blocked
BKB_0059,basketball,decisive_shot,Olympics,36,3,0,Player_35,Def_29,right,0.28,0.45,0.529,media,three_point,missed
BKB_0060,basketball,decisive_shot,Euroleague,46,-4,1,Player_63,Def_30,right,0.28,0.68,0.598,media,drive,blocked
BKB_0061,basketball,decisive_shot,Olympics,43,-3,1,Player_71,Def_68,right,0.69,0.39,0.591,media,three_point,scored
BKB_0062,basketball,decisive_shot,Euroleague,9,1,1,Player_3,Def_43,right,0.6,0.83,0.574,media,mid_range,scored
BKB_0063,basketball,decisive_shot,Euroleague,24,2,0,Player_21,Def_17,right,0.44,0.76,0.584,media,mid_range,missed
BKB_0064,basketball,decisive_shot,NBA,3,-2,0,Player_63,Def_5,right,0.36,0.36,0.367,media,drive,missed
BKB_0065,basketball,decisive_shot,Euroleague,40,-1,0,Player_11,Def_44,right,0.58,0.83,0.749,alta,mid_range,scored
BKB_0066,basketball,decisive_shot,Olympics,4,-2,0,Player_18,Def_36,right,0.22,0.34,0.305,baja,three_point,blocked
BKB_0067,basketball,decisive_shot,NBA,31,-1,0,Player_2,Def_75,right,0.65,0.36,0.588,media,mid_range,missed
BKB_0068,basketball,decisive_shot,NBA,47,1,0,Player_40,Def_75,right,0.9,0.86,0.893,alta,drive,missed
BKB_0069,basketball,decisive_shot,Olympics,40,-2,0,Player_65,Def_30,right,0.28,0.5,0.573,media,three_point,missed
BKB_0070,basketball,decisive_shot,NBA,18,4,0,Player_37,Def_64,right,0.85,0.83,0.549,media,drive,missed
BKB_0071,basketball,decisive_shot,NBA,18,-1,0,Player_42,Def_40,right,0.33,0.99,0.613,media,drive,blocked
BKB_0072,basketball,decisive_shot,Olympics,36,-5,1,Player_9,Def_46,right,0.86,0.8,0.596,media,three_point,missed
BKB_0073,basketball,decisive_shot,Euroleague,21,-3,0,Player_25,Def_36,right,0.96,0.97,0.644,media,drive,missed
BKB_0074,basketball,decisive_shot,NBA,0,0,0,Player_47,Def_47,left,0.39,0.57,0.424,media,three_point,scored
BKB_0075,basketball,decisive_shot,Olympics,3,-5,0,Player_11,Def_64,right,0.16,0.72,0.27,baja,three_point,scored
BKB_0076,basketball,decisive_shot,NBA,22,-1,1,Player_51,Def_58,right,0.41,0.49,0.513,media,drive,missed
BKB_0077,basketball,decisive_shot,Euroleague,45,-2,0,Player_9,Def_28,left,0.86,0.55,0.782,alta,mid_range,missed
BKB_0078,basketball,decisive_shot,NBA,4,-3,1,Player_62,Def_26,right,0.46,0.88,0.455,media,three_point,scored
BKB_0079,basketball,decisive_shot,Euroleague,23,-2,1,Player_42,Def_1,right,0.25,0.81,0.527,media,mid_range,missed
BKB_0080,basketball,decisive_shot,Olympics,32,-4,1,Player_28,Def_6,right,0.31,0.76,0.525,media,mid_range,scored
BKB_0081,basketball,decisive_shot,NBA,33,-4,0,Player_66,Def_35,right,0.34,0.42,0.445,media,mid_range,missed
BKB_0082,basketball,decisive_shot,Olympics,11,-4,0,Player_62,Def_37,right,0.59,0.78,0.463,media,drive,scored
BKB_0083,basketball,decisive_shot,Olympics,31,-3,0,Player_66,Def_76,right,0.52,0.54,0.553,media,mid_range,scored
BKB_0084,basketball,decisive_shot,NBA,22,2,0,Player_22,Def_78,right,0.55,0.59,0.537,media,mid_range,missed
BKB_0085,basketball,decisive_shot,Olympics,15,-1,0,Player_61,Def_41,right,0.49,0.42,0.482,media,drive,missed
BKB_0086,basketball,decisive_shot,Euroleague,2,-2,0,Player_46,Def_39,right,0.13,0.86,0.408,media,three_point,missed
BKB_0087,basketball,decisive_shot,Olympics,34,1,1,Player_56,Def_11,right,0.25,0.83,0.637,media,drive,missed
BKB_0088,basketball,decisive_shot,NBA,43,-3,1,Player_74,Def_46,right,0.24,0.77,0.6,media,three_point,scored
BKB_0089,basketball,decisive_shot,NBA,34,-2,1,Player_16,Def_45,right,0.31,0.72,0.611,media,three_point,scored
BKB_0090,basketball,decisive_shot,NBA,42,-2,0,Player_13,Def_78,right,0.94,0.34,0.695,media,drive,scored
BKB_0091,basketball,decisive_shot,Euroleague,42,0,0,Player_37,Def_24,right,0.92,0.86,0.841,alta,drive,scored
BKB_0092,basketball,decisive_shot,NBA,42,0,0,Player_42,Def_60,right,0.2,0.67,0.7,media,mid_range,scored
BKB_0093,basketball,decisive_shot,Euroleague,2,1,1,Player_56,Def_18,right,0.91,0.96,0.554,media,mid_range,scored
BKB_0094,basketball,decisive_shot,NBA,28,1,1,Player_59,Def_20,right,0.76,0.46,0.595,media,mid_range,missed
BKB_0095,basketball,decisive_shot,Euroleague,29,-1,1,Player_19,Def_56,right,0.42,0.7,0.633,media,three_point,scored
BKB_0096,basketball,decisive_shot,Olympics,22,-4,1,Player_22,Def_9,right,0.97,0.99,0.589,media,three_point,scored
BKB_0097,basketball,decisive_shot,Olympics,18,-1,1,Player_14,Def_36,right,0.83,0.32,0.548,media,drive,missed
BKB_0098,basketball,decisive_shot,Euroleague,12,0,0,Player_64,Def_36,right,0.35,0.72,0.527,media,mid_range,missed
BKB_0099,basketball,decisive_shot,Olympics,7,-5,1,Player_67,Def_21,right,0.88,0.57,0.356,media,mid_range,blocked
BKB_0100,basketball,decisive_shot,Olympics,28,3,1,Player_4,Def_28,left,0.4,0.58,0.498,media,mid_range,missed
BKB_0101,basketball,decisive_shot,Euroleague,28,-3,1,Player_12,Def_30,right,0.16,0.84,0.516,media,three_point,missed
BKB_0102,basketball,decisive_shot,Euroleague,2,4,0,Player_64,Def_78,left,0.79,0.35,0.311,baja,drive,scored
BKB_0103,basketball,decisive_shot,Euroleague,39,4,1,Player_57,Def_16,right,0.22,0.31,0.491,media,mid_range,blocked
BKB_0104,basketball,decisive_shot,Olympics,36,2,0,Player_68,Def_34,right,0.92,0.67,0.719,alta,mid_range,missed
BKB_0105,basketball,decisive_shot,Euroleague,19,4,0,Player_7,Def_16,right,0.68,0.42,0.429,media,drive,missed
BKB_0106,basketball,decisive_shot,Olympics,1,-4,1,Player_70,Def_9,right,0.95,0.88,0.465,media,three_point,scored
BKB_0107,basketball,decisive_shot,Euroleague,16,-1,1,Player_59,Def_49,right,0.91,0.4,0.555,media,mid_range,missed
BKB_0108,basketball,decisive_shot,Olympics,13,-4,0,Player_50,Def_62,right,0.5,0.32,0.365,media,mid_range,missed
BKB_0109,basketball,decisive_shot,Olympics,30,-2,1,Player_20,Def_14,right,0.97,0.86,0.708,alta,mid_range,scored
BKB_0110,basketball,decisive_shot,Olympics,40,-5,1,Player_27,Def_13,right,0.43,0.44,0.499,media,drive,missed
BKB_0111,basketball,decisive_shot,Euroleague,42,-4,1,Player_46,Def_65,right,0.27,0.77,0.569,media,mid_range,scored
BKB_0112,basketball,decisive_shot,Euroleague,14,-1,1,Player_20,Def_53,left,0.25,0.81,0.544,media,mid_range,missed
BKB_0113,basketball,decisive_shot,Olympics,39,1,0,Player_36,Def_16,right,0.35,0.36,0.601,media,drive,scored
BKB_0114,basketball,decisive_shot,Euroleague,35,-5,0,Player_77,Def_9,right,0.19,0.99,0.536,media,three_point,scored
BKB_0115,basketball,decisive_shot,NBA,22,0,0,Player_3,Def_24,right,0.37,0.49,0.587,media,drive,scored
BKB_0116,basketball,decisive_shot,NBA,46,4,1,Player_68,Def_57,right,0.17,0.42,0.501,media,mid_range,scored
BKB_0117,basketball,decisive_shot,Euroleague,22,-5,0,Player_43,Def_74,right,0.38,0.53,0.363,media,drive,missed
BKB_0118,basketball,decisive_shot,Euroleague,24,-2,0,Player_53,Def_43,right,0.32,0.39,0.462,media,three_point,scored
BKB_0119,basketball,decisive_shot,NBA,31,-1,1,Player_56,Def_66,left,0.26,0.61,0.576,media,drive,missed
BKB_0120,basketball,decisive_shot,NBA,18,3,1,Player_13,Def_41,right,0.25,0.95,0.504,media,mid_range,missed
BKB_0121,basketball,decisive_shot,Euroleague,22,0,1,Player_77,Def_32,right,0.93,0.51,0.643,media,drive,missed
BKB_0122,basketball,decisive_shot,NBA,42,-4,0,Player_50,Def_29,right,0.44,0.79,0.608,media,drive,missed
BKB_0123,basketball,decisive_shot,NBA,37,1,0,Player_25,Def_4,right,0.45,0.45,0.636,media,mid_range,scored
BKB_0124,basketball,decisive_shot,Olympics,27,2,1,Player_74,Def_19,right,0.58,0.84,0.602,media,three_point,scored
BKB_0125,basketball,decisive_shot,Euroleague,16,-3,1,Player_17,Def_54,right,0.93,0.77,0.57,media,drive,missed
BKB_0126,basketball,decisive_shot,Euroleague,29,-1,0,Player_73,Def_14,right,0.5,0.36,0.559,media,three_point,scored
BKB_0127,basketball,decisive_shot,Euroleague,31,1,1,Player_68,Def_2,right,0.11,0.38,0.542,media,drive,missed
BKB_0128,basketball,decisive_shot,Olympics,6,0,0,Player_26,Def_7,right,0.89,0.49,0.56,media,mid_range,scored
BKB_0129,basketball,decisive_shot,NBA,27,-2,0,Player_64,Def_52,right,0.6,0.42,0.568,media,drive,scored
BKB_0130,basketball,decisive_shot,Euroleague,43,3,0,Player_47,Def_40,right,0.32,0.72,0.604,media,mid_range,scored
BKB_0131,basketball,decisive_shot,Olympics,23,-2,0,Player_23,Def_45,right,0.82,0.91,0.663,media,drive,scored
BKB_0132,basketball,decisive_shot,NBA,12,1,0,Player_65,Def_18,right,0.13,0.85,0.486,media,mid_range,missed
BKB_0133,basketball,decisive_shot,Olympics,32,2,1,Player_69,Def_69,right,0.9,0.36,0.598,media,mid_range,missed
BKB_0134,basketball,decisive_shot,NBA,17,-1,0,Player_60,Def_75,right,0.37,0.33,0.466,media,mid_range,scored
BKB_0135,basketball,decisive_shot,Euroleague,22,-2,0,Player_23,Def_77,right,0.7,0.48,0.533,media,mid_range,missed
BKB_0136,basketball,decisive_shot,Olympics,8,0,0,Player_63,Def_32,left,0.15,0.5,0.436,media,three_point,missed
BKB_0137,basketball,decisive_shot,Olympics,34,0,0,Player_19,Def_28,right,0.74,0.62,0.723,alta,mid_range,missed
BKB_0138,basketball,decisive_shot,NBA,21,4,0,Player_8,Def_50,right,0.84,0.54,0.493,media,drive,missed
BKB_0139,basketball,decisive_shot,Olympics,20,-4,0,Player_9,Def_75,left,0.16,0.78,0.425,media,drive,missed
BKB_0140,basketball,decisive_shot,Euroleague,20,-4,1,Player_74,Def_54,right,0.15,0.74,0.431,media,drive,scored
BKB_0141,basketball,decisive_shot,Euroleague,19,2,0,Player_40,Def_33,right,0.21,0.94,0.528,media,mid_range,missed
BKB_0142,basketball,decisive_shot,Euroleague,48,0,0,Player_43,Def_56,right,0.99,0.3,0.839,alta,three_point,scored
BKB_0143,basketball,decisive_shot,Euroleague,14,4,0,Player_3,Def_34,right,0.56,0.93,0.47,media,mid_range,scored
BKB_0144,basketball,decisive_shot,Olympics,48,-1,0,Player_8,Def_68,right,0.52,0.8,0.846,alta,mid_range,scored
BKB_0145,basketball,decisive_shot,Olympics,43,-2,1,Player_44,Def_54,right,0.83,0.93,0.802,alta,drive,missed
BKB_0146,basketball,decisive_shot,Euroleague,16,2,0,Player_78,Def_19,right,0.31,0.42,0.425,media,three_point,missed
BKB_0147,basketball,decisive_shot,Olympics,43,-2,0,Player_23,Def_19,right,0.51,0.46,0.653,media,drive,blocked
BKB_0148,basketball,decisive_shot,NBA,13,1,0,Player_73,Def_50,left,0.15,0.47,0.441,media,three_point,missed
BKB_0149,basketball,decisive_shot,Olympics,10,2,1,Player_30,Def_18,right,0.75,0.45,0.465,media,three_point,scored
BKB_0150,basketball,decisive_shot,Olympics,45,-3,0,Player_75,Def_10,right,0.94,0.36,0.725,alta,mid_range,scored
BKB_0151,basketball,decisive_shot,Olympics,40,-1,0,Player_63,Def_18,right,0.93,0.77,0.797,alta,mid_range,scored
BKB_0152,basketball,decisive_shot,Euroleague,26,2,1,Player_32,Def_66,left,0.46,0.47,0.538,media,drive,scored
BKB_0153,basketball,decisive_shot,Euroleague,2,3,1,Player_12,Def_69,right,0.31,0.79,0.373,media,mid_range,missed
BKB_0154,basketball,decisive_shot,NBA,17,3,0,Player_48,Def_28,right,0.2,0.89,0.459,media,drive,missed
BKB_0155,basketball,decisive_shot,Olympics,11,-1,1,Player_55,Def_49,right,0.32,0.94,0.551,media,drive,scored
BKB_0156,basketball,decisive_shot,Olympics,3,-2,0,Player_77,Def_15,right,0.43,0.77,0.423,media,mid_range,missed
BKB_0157,basketball,decisive_shot,NBA,27,1,1,Player_73,Def_60,right,0.45,0.86,0.645,media,mid_range,blocked
BKB_0158,basketball,decisive_shot,Euroleague,13,4,0,Player_51,Def_28,right,0.75,0.92,0.506,media,mid_range,scored
BKB_0159,basketball,decisive_shot,NBA,23,-1,1,Player_32,Def_24,right,0.54,0.89,0.643,media,mid_range,missed
BKB_0160,basketball,decisive_shot,NBA,35,-2,0,Player_47,Def_42,right,0.59,0.93,0.677,media,drive,missed
BKB_0161,basketball,decisive_shot,NBA,13,-5,0,Player_29,Def_57,right,0.72,0.77,0.45,media,drive,scored
BKB_0162,basketball,decisive_shot,Olympics,39,-2,0,Player_44,Def_37,right,0.91,0.53,0.689,media,mid_range,scored
BKB_0163,basketball,decisive_shot,Olympics,30,-2,0,Player_64,Def_26,right,0.45,0.96,0.626,media,drive,scored
BKB_0164,basketball,decisive_shot,Euroleague,30,2,0,Player_72,Def_25,right,0.72,0.62,0.617,media,three_point,scored
BKB_0165,basketball,decisive_shot,Euroleague,40,0,1,Player_34,Def_30,right,0.99,0.71,0.8,alta,drive,scored
BKB_0166,basketball,decisive_shot,Olympics,45,3,1,Player_54,Def_27,right,0.8,0.57,0.747,alta,drive,scored
BKB_0167,basketball,decisive_shot,NBA,29,-1,1,Player_74,Def_21,right,0.51,0.36,0.56,media,three_point,missed
BKB_0168,basketball,decisive_shot,Olympics,9,-5,1,Player_33,Def_63,right,0.18,0.32,0.226,baja,mid_range,missed
BKB_0169,basketball,decisive_shot,NBA,19,2,1,Player_2,Def_29,right,0.89,0.96,0.661,media,three_point,scored
BKB_0170,basketball,decisive_shot,Olympics,33,0,1,Player_34,Def_63,right,0.78,0.91,0.8,alta,mid_range,scored
BKB_0171,basketball,decisive_shot,NBA,42,0,0,Player_51,Def_12,right,0.92,0.96,0.89,alta,mid_range,missed
BKB_0172,basketball,decisive_shot,Olympics,18,-4,0,Player_3,Def_68,left,0.85,0.57,0.473,media,mid_range,scored
BKB_0173,basketball,decisive_shot,Olympics,38,0,0,Player_31,Def_12,right,0.63,0.74,0.752,alta,drive,missed
BKB_0174,basketball,decisive_shot,NBA,27,1,1,Player_64,Def_40,right,0.11,0.77,0.557,media,three_point,scored
BKB_0175,basketball,decisive_shot,Olympics,9,-2,0,Player_50,Def_64,right,0.61,0.9,0.518,media,drive,scored
BKB_0176,basketball,decisive_shot,Euroleague,17,3,0,Player_23,Def_29,left,0.92,0.51,0.481,media,mid_range,missed
BKB_0177,basketball,decisive_shot,Euroleague,14,0,0,Player_40,Def_41,right,0.89,0.76,0.663,media,drive,missed
BKB_0178,basketball,decisive_shot,Euroleague,21,-4,0,Player_3,Def_15,right,0.92,0.32,0.476,media,three_point,scored
BKB_0179,basketball,decisive_shot,Olympics,33,-3,1,Player_68,Def_19,left,0.96,0.9,0.712,alta,three_point,blocked
BKB_0180,basketball,decisive_shot,Olympics,24,4,0,Player_70,Def_22,right,0.11,0.55,0.408,media,drive,scored
BKB_0181,basketball,decisive_shot,Olympics,38,4,0,Player_41,Def_72,right,0.21,0.91,0.581,media,drive,missed
BKB_0182,basketball,decisive_shot,Olympics,25,1,1,Player_33,Def_28,right,0.92,0.37,0.616,media,mid_range,scored
BKB_0183,basketball,decisive_shot,Euroleague,40,-5,1,Player_9,Def_55,right,0.92,0.39,0.549,media,drive,missed
BKB_0184,basketball,decisive_shot,Olympics,42,-1,1,Player_43,Def_70,left,0.87,0.54,0.711,alta,mid_range,scored
BKB_0185,basketball,decisive_shot,Olympics,0,1,0,Player_41,Def_74,right,0.61,0.8,0.487,media,mid_range,scored
BKB_0186,basketball,decisive_shot,Olympics,30,-3,0,Player_15,Def_5,right,0.78,0.78,0.618,media,mid_range,missed
BKB_0187,basketball,decisive_shot,Euroleague,27,-1,0,Player_53,Def_67,right,0.92,0.8,0.71,alta,mid_range,missed
BKB_0188,basketball,decisive_shot,Olympics,24,-3,0,Player_15,Def_31,right,0.72,0.3,0.48,media,drive,scored
BKB_0189,basketball,decisive_shot,Olympics,20,2,1,Player_73,Def_59,right,0.65,0.75,0.582,media,drive,missed
BKB_0190,basketball,decisive_shot,Euroleague,5,0,0,Player_31,Def_6,right,0.2,0.8,0.51,media,mid_range,scored
BKB_0191,basketball,decisive_shot,Euroleague,9,0,0,Player_38,Def_4,right,0.66,0.35,0.516,media,mid_range,missed
BKB_0192,basketball,decisive_shot,Olympics,35,1,0,Player_33,Def_54,right,0.48,0.75,0.701,alta,mid_range,missed
BKB_0193,basketball,decisive_shot,Olympics,5,3,1,Player_12,Def_20,right,0.4,0.67,0.404,media,drive,scored
BKB_0194,basketball,decisive_shot,NBA,4,-5,1,Player_36,Def_54,right,0.86,0.91,0.448,media,mid_range,scored
BKB_0195,basketball,decisive_shot,NBA,21,1,0,Player_47,Def_7,right,0.72,0.93,0.679,media,mid_range,scored
BKB_0196,basketball,decisive_shot,Euroleague,26,-5,0,Player_70,Def_15,right,0.49,0.73,0.461,media,three_point,missed
BKB_0197,basketball,decisive_shot,Olympics,16,-3,1,Player_32,Def_46,right,0.53,0.48,0.448,media,drive,scored
BKB_0198,basketball,decisive_shot,Euroleague,12,-3,1,Player_18,Def_45,right,0.51,0.82,0.478,media,three_point,blocked
BKB_0199,basketball,decisive_shot,Euroleague,45,-1,0,Player_57,Def_26,right,0.11,0.54,0.709,alta,mid_range,scored
BKB_0200,basketball,decisive_shot,Olympics,0,1,0,Player_24,Def_69,right,0.18,0.69,0.402,media,drive,scored
BKB_0201,basketball,decisive_shot,Olympics,27,1,0,Player_75,Def_7,right,0.21,0.58,0.574,media,three_point,missed
BKB_0202,basketball,decisive_shot,NBA,38,3,1,Player_78,Def_62,left,0.36,0.4,0.528,media,three_point,blocked
BKB_0203,basketball,decisive_shot,Euroleague,45,-1,0,Player_51,Def_28,right,0.4,0.51,0.739,alta,drive,missed
BKB_0204,basketball,decisive_shot,NBA,46,-3,0,Player_12,Def_8,right,0.29,0.34,0.636,media,mid_range,missed
BKB_0205,basketball,decisive_shot,Euroleague,36,-1,1,Player_43,Def_20,right,0.22,0.83,0.639,media,mid_range,scored
BKB_0206,basketball,decisive_shot,Euroleague,37,-5,0,Player_6,Def_74,right,0.86,0.39,0.542,media,mid_range,scored
BKB_0207,basketball,decisive_shot,Olympics,48,-2,1,Player_3,Def_20,right,0.5,0.65,0.765,alta,drive,missed
BKB_0208,basketball,decisive_shot,Euroleague,4,2,0,Player_69,Def_37,right,0.29,0.67,0.422,media,mid_range,missed
BKB_0209,basketball,decisive_shot,Olympics,34,-1,1,Player_48,Def_13,right,0.59,0.82,0.69,media,mid_range,missed
BKB_0210,basketball,decisive_shot,NBA,27,3,0,Player_24,Def_16,right,0.29,0.33,0.463,media,mid_range,missed
BKB_0211,basketball,decisive_shot,Euroleague,44,2,0,Player_55,Def_63,left,0.6,0.86,0.798,alta,mid_range,missed
BKB_0212,basketball,decisive_shot,Olympics,48,3,1,Player_43,Def_68,right,0.89,0.55,0.763,alta,mid_range,missed
BKB_0213,basketball,decisive_shot,Olympics,33,3,1,Player_60,Def_1,right,0.2,0.99,0.597,media,mid_range,missed
BKB_0214,basketball,decisive_shot,Euroleague,15,2,1,Player_1,Def_40,right,0.3,0.44,0.451,media,mid_range,missed
BKB_0215,basketball,decisive_shot,Euroleague,8,-4,0,Player_19,Def_41,right,0.64,0.31,0.316,baja,drive,blocked
BKB_0216,basketball,decisive_shot,Euroleague,6,-2,0,Player_49,Def_78,right,0.4,0.67,0.416,media,three_point,scored
BKB_0217,basketball,decisive_shot,NBA,47,-2,0,Player_67,Def_29,right,0.4,0.96,0.819,alta,drive,scored
BKB_0218,basketball,decisive_shot,NBA,12,1,0,Player_68,Def_53,right,0.63,0.92,0.581,media,mid_range,missed
BKB_0219,basketball,decisive_shot,Olympics,45,-4,0,Player_66,Def_8,right,0.92,0.88,0.743,alta,mid_range,scored
